32400,0.0,0.0,0.0,0.037513543,0.0,0.0,1.1288807,0.0,1.1288807,0.0,0.0,0.13703568,0.13653688,0.0,0.19011924,0.24369857,0.35009813,0.41805953,0.41882238,0.41920978,0.42189988,1.0643034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4183129,0.41759285,0.41709426,0.41698474,0.40295717,0.3586753,0.4162005,0.4165273,0.4161931,0.41617966,0.0,0.0,0.037514564,0.09803562,0.17144416,0.17145082,0.22612509,0.28647265,0.2135829,0.27975783,0.41493106,0.18921654,0.39956596,0.3570882,0.35707304,0.22611056,0.17076379,0.0,0.010047566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41893643,0.41862106,0.41781762,0.4168122,0.41667837,0.28707874,0.4017164,0.4030173,0.17064324,0.038943894,1.13,0.0,0.0,0.0,0.0,0
36000,0.0,0.0,0.0,0.0020063985,0.0,0.0,1.1292292,0.0,1.1292261,0.0,0.0,0.025406172,0.02532699,0.0,0.073796414,0.09717391,0.1442748,0.1839663,0.18416227,0.18453926,0.18617812,1.0847352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18394923,0.18364745,0.1834381,0.18339208,0.17845656,0.16276777,0.18308485,0.18319984,0.181938,0.18193264,0.0,0.0,0.0020064483,0.0,0.049400605,0.049402352,0.08797281,0.10001892,0.08485508,0.11488386,0.18253489,0.07347432,0.17315766,0.15409927,0.15409325,0.0879676,0.049222354,0.0,0.0025460476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18441902,0.18428005,0.18367141,0.18372463,0.18326327,0.11709418,0.13013326,0.12988025,0.04919032,0.010951009,1.13,0.0,0.0,0.0,0.0,0
39600,0.0,0.0,0.0,0.012387257,0.0,0.0,1.1290208,0.0,1.1290208,0.0,0.0,0.022773026,0.022683227,0.0,0.07418849,0.09782693,0.14638843,0.18806045,0.18839307,0.18881479,0.19076107,1.0725187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18812004,0.18773356,0.1874657,0.18740685,0.18084902,0.16017641,0.18700841,0.18716118,0.18698286,0.18697573,0.0,0.0,0.012387644,0.014520259,0.057484794,0.057487432,0.09018878,0.11691941,0.08456811,0.115385264,0.18627945,0.073792286,0.17802449,0.15826124,0.15825327,0.09018191,0.05721538,0.0,0.0016853684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18865687,0.18847433,0.18767859,0.18774483,0.1872422,0.11721809,0.16336069,0.16578977,0.05716846,0.0116062565,1.13,0.0,0.0,0.0,0.0,0
43200,0.0,0.037423555,0.0,0.0056720665,0.0,0.0,1.129272,0.0,1.129241,0.0,0.0,0.029663185,0.029574659,0.0,0.08604613,0.1133674,0.16753364,0.21336362,0.21417786,0.2139987,0.21437368,1.087229,0.0,0.0,0.0,0.0,0.0,0.037476245,0.037452318,0.14504863,0.14596473,0.14630574,0.14644915,0.0,0.21393502,0.21359077,0.21335177,0.21329917,0.20799293,0.19109042,0.21295555,0.21307918,0.21246967,0.2124634,0.0,0.0,0.005672209,0.0,0.060305633,0.060307767,0.107321426,0.13229467,0.10010152,0.13504127,0.21236606,0.08567049,0.20253234,0.18036716,0.18036006,0.10731508,0.06008748,0.0,0.0029261475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21386535,0.21371126,0.21303578,0.21309537,0.21315192,0.14178087,0.1839331,0.18357418,0.06004779,0.0132383695,1.13,0.0,0.0,0.0,0.0,0
46800,0.0,0.03762259,0.0,0.008854647,0.0,0.0,1.1292636,0.0,1.1292636,0.0,0.0,0.026383366,0.026303394,0.0,0.08359352,0.11034484,0.1638388,0.2097457,0.21057,0.21038891,0.21076548,1.0867571,0.0,0.0,0.0,0.0,0.0,0.037675574,0.037651505,0.14235057,0.1432399,0.14357182,0.14371225,0.0,0.21032795,0.20998488,0.20974678,0.20969437,0.2043429,0.18730755,0.20935066,0.20947535,0.20911501,0.20910871,0.0,0.0,0.008854867,0.0,0.058497977,0.05850009,0.10386092,0.12942988,0.09692176,0.13138463,0.20874788,0.083228126,0.19912297,0.17715505,0.17714797,0.10385466,0.05828212,0.0,0.002333651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21025418,0.2100984,0.20941797,0.2094758,0.20954771,0.13693136,0.17739823,0.17704898,0.05824336,0.012395809,1.13,0.0,0.0,0.0,0.0,0
50400,0.0,0.037592404,0.0,0.0040603797,0.0,0.0,1.1292442,0.0,1.1292442,0.0,0.0,0.016583111,0.016530978,0.0,0.07706964,0.10232039,0.15415064,0.20071363,0.20156848,0.20138179,0.2017622,1.085622,0.0,0.0,0.0,0.0,0.0,0.03764538,0.037621297,0.13502246,0.13584869,0.13615893,0.13629214,0.0,0.20133016,0.20099257,0.20075837,0.2007069,0.19520538,0.17772633,0.2003638,0.20049196,0.1996982,0.19969213,0.0,0.0,0.004060486,0.0,0.05378725,0.053789217,0.09508839,0.122323625,0.08853758,0.12165481,0.19972426,0.07673683,0.18969077,0.16842107,0.16841432,0.0950826,0.05358631,0.0,0.0013085502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20124279,0.20108186,0.20038654,0.20043868,0.20056286,0.123397976,0.16475537,0.1644246,0.053551417,0.010654321,1.13,0.0,0.0,0.0,0.0,0
54000,0.0,0.037120745,0.0,0.0023817855,0.0,0.0,1.1292131,0.0,1.129213,0.0,0.0,0.0008197561,0.0008170198,0.0,0.067513414,0.09044456,0.13930225,0.18694365,0.18785569,0.18765871,0.18804614,1.0837914,0.0,0.0,0.0,0.0,0.0,0.0371731,0.037149273,0.12390118,0.12463704,0.12491576,0.12503809,0.0,0.1876239,0.18729593,0.1870686,0.18701875,0.18125165,0.16299333,0.18638155,0.1865157,0.18546355,0.18545775,0.0,0.0,0.0023818503,0.00737837,0.04934404,0.049345903,0.08107527,0.10676085,0.076310284,0.10719331,0.18597013,0.0672268,0.17558788,0.15543383,0.15542752,0.08107019,0.048982054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18751162,0.18734066,0.1866148,0.1866574,0.18658389,0.106988885,0.1438512,0.14355415,0.04895087,0.008675185,1.13,0.0,0.0,0.0,0.0,0
57600,0.0,0.035887703,0.0,0.0013296225,0.0,0.0,1.1291873,0.0,1.1291872,0.0,0.0,0.0,0.0,0.0,0.063223764,0.084565096,0.13092242,0.17619438,0.17712207,0.17692159,0.17730916,1.08228,0.0,0.0,0.0,0.0,0.0,0.03593837,0.035915285,0.113272145,0.11393433,0.11418722,0.114300616,0.0,0.1768968,0.17657846,0.17635809,0.17630985,0.17002141,0.15021183,0.17547955,0.17562565,0.17430307,0.17429756,0.0,0.0,0.0013296596,0.014610966,0.048482623,0.0484845,0.07372506,0.0984686,0.07025086,0.098856956,0.17518708,0.06295478,0.16438556,0.1451027,0.1450968,0.073720336,0.046086665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17677213,0.17659836,0.17586175,0.17590387,0.17569135,0.098677054,0.12560602,0.12534244,0.046058614,0.008060238,1.13,0.0,0.0,0.0,0.0,0
61200,0.0,0.0,0.0,0.003041654,0.0,0.0,1.1291503,0.0,1.1291502,0.0,0.0,0.004449598,0.004433387,0.0,0.056585215,0.07533907,0.116116434,0.15467598,0.15442072,0.15530376,0.15791278,1.0801139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15422584,0.15395063,0.1537602,0.15371855,0.14795826,0.12984645,0.15299259,0.15312643,0.15237275,0.15236793,0.0,0.0,0.003041739,0.023446208,0.04751309,0.047514927,0.06520469,0.08703628,0.06251919,0.08737107,0.15273167,0.056346107,0.14410965,0.12733677,0.12733158,0.06520053,0.045494024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1551742,0.15502381,0.15438229,0.15442288,0.15318316,0.08721595,0.116621606,0.11637801,0.045466322,0.007963979,1.13,0.0,0.0,0.0,0.0,0
64800,0.0,0.0,0.0,0.003605844,0.0,0.0,1.1291395,0.0,1.1291395,0.0,0.0,0.0,0.0,0.0,0.053276535,0.07125205,0.11098369,0.14956988,0.1507933,0.15178527,0.15453708,1.0794835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15060176,0.15033142,0.15014447,0.15010364,0.14409876,0.12526755,0.1492719,0.14941132,0.14870577,0.14870106,0.0,0.0,0.0036059446,0.026192753,0.046013165,0.046014953,0.06041794,0.08195786,0.058413148,0.08226402,0.14904818,0.05305597,0.140352,0.12384797,0.12384295,0.060414072,0.04333442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15165067,0.15149398,0.14585009,0.14053951,0.1494668,0.08212356,0.10708966,0.10686654,0.043308575,0.0075462377,1.13,0.0,0.0,0.0,0.0,0
68400,0.0,0.0,0.0,0.0036566758,0.0,0.0,1.1291157,0.0,1.1291157,0.0,0.0,0.0,0.0,0.0,0.04294709,0.058030322,0.09241841,0.12526205,0.1352873,0.13646312,0.13931775,1.0780804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13511136,0.13486338,0.13469204,0.13465473,0.12842618,0.10902075,0.13367453,0.1338189,0.13326262,0.13325834,0.0,0.0,0.003656778,0.026894262,0.03874204,0.038743574,0.04719943,0.066295154,0.046453122,0.06653329,0.13345458,0.04277407,0.12512943,0.11008139,0.110076904,0.04719636,0.03532406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13632277,0.1361578,0.10587967,0.084306754,0.1338694,0.066425644,0.08050498,0.08033614,0.03530359,0.006086265,1.13,0.0,0.0,0.0,0.0,0
72000,0.0,0.0,0.0,0.005050562,0.0,0.0,1.129115,0.3925669,1.129115,0.0,0.0,0.0,0.0,0.0,0.044089608,0.059555434,0.09480752,0.12848398,0.13856559,0.13975385,0.1426474,1.0780444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13838586,0.13813248,0.13795744,0.13791932,0.13153978,0.11166387,0.13691552,0.1370634,0.13690336,0.13689893,0.0,0.0,0.0050507006,0.02817004,0.039940074,0.03994166,0.04832891,0.06799872,0.047671363,0.06824234,0.13669123,0.04391234,0.1285275,0.11305346,0.11304884,0.04832576,0.03633142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13961065,0.13944238,0.108921,0.08702096,0.13711497,0.06813224,0.082150795,0.08197901,0.036310315,0.006255077,1.13,0.0,0.0,0.0,0.0,0
75600,0.0,0.0,0.0,0.0044972706,0.0,0.0,1.1291592,0.0,1.1291592,0.0,0.0,0.0133412825,0.013293605,0.0,0.06019889,0.07969197,0.12112119,0.15793246,0.15778849,0.15852858,0.16090837,1.0806361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15758967,0.1573087,0.15711415,0.15707152,0.15160105,0.13435328,0.15649812,0.15662535,0.15609808,0.15609309,0.0,0.0,0.004497396,0.019038316,0.048606332,0.048608225,0.0706492,0.092543595,0.06718936,0.09291735,0.15615278,0.059935223,0.14794895,0.13092236,0.13091695,0.07064464,0.047421418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15840459,0.15826105,0.15764119,0.15768732,0.15668358,0.09274129,0.12639672,0.12613028,0.04739136,0.008350126,1.13,0.0,0.0,0.0,0.0,0
79200,0.0,0.0,0.0,0.0029316978,0.0,0.0,1.1291833,0.0,1.1291833,0.0,0.0,0.028248256,0.028151779,0.0,0.07017096,0.09198862,0.1364807,0.17258966,0.17260274,0.17316425,0.1752453,1.0820478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17239095,0.1720913,0.17188361,0.17183799,0.16653901,0.14976278,0.17152408,0.17164752,0.1710405,0.17103514,0.0,0.0,0.0029317793,0.013392041,0.05409559,0.054097645,0.085122615,0.109263316,0.07972651,0.10772476,0.17095938,0.06985114,0.16277592,0.14451899,0.14451306,0.08511723,0.05388579,0.0,0.0007988188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17304322,0.17290342,0.17228767,0.17234467,0.17171036,0.10949832,0.14915657,0.14884445,0.05385035,0.010247001,1.13,0.0,0.0,0.0,0.0,0
82800,0.0,0.037437767,0.0,0.0,0.0,0.0,1.12927,0.0,1.12927,0.0,0.0,0.052198894,0.052038513,0.0,0.093567796,0.12098157,0.1713924,0.20920758,0.20988321,0.20972018,0.2100771,1.0871311,0.0,0.0,0.0,0.0,0.0,0.037490457,0.03746654,0.1448812,0.14578426,0.14611976,0.14626014,0.0,0.20963906,0.20929256,0.20905186,0.20899874,0.20400912,0.18809886,0.20865995,0.2087762,0.20711453,0.20710827,0.0,0.0,0.0,0.0,0.06352128,0.06352358,0.1150721,0.12665254,0.11071556,0.1435905,0.2081606,0.093099535,0.19822913,0.1771503,0.17714313,0.115065046,0.0632862,0.0,0.0045909598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20959872,0.20945854,0.20910169,0.20858644,0.20884997,0.15563771,0.19574301,0.16304407,0.06324132,0.015291757,1.13,0.0,0.0,0.0,0.0,0
86400,0.0,0.03435956,0.0,0.0,0.0,0.0,1.1293362,0.0,1.1293361,0.0,0.0,0.0898098,0.089560814,0.0,0.12824757,0.16040987,0.20341453,0.23500703,0.23559165,0.23545073,0.23578547,1.0910193,0.0,0.0,0.0,0.0,0.0,0.034407757,0.034385964,0.17146657,0.17261109,0.17302297,0.17318332,0.0,0.23533876,0.23497848,0.23472738,0.2346716,0.23051164,0.21716334,0.23434004,0.23443697,0.22846815,0.22846158,0.0,0.0,0.0,0.0,0.07858491,0.07858762,0.15101999,0.14038652,0.16081755,0.18933131,0.23397394,0.12740295,0.22175577,0.20124303,0.2012349,0.15101081,0.07830846,0.0,0.01559693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23534459,0.23522231,0.2349095,0.23459953,0.23451522,0.22217457,0.23413019,0.11568347,0.07823943,0.027824847,1.13,0.0,0.0,0.0,0.0,0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3600,0.0,0.1734501,0.0,0.0,0.0,0.0,1.2690029,0.0,1.2690028,0.0,0.0,0.2315175,0.23078038,0.0,0.27340227,0.33684704,0.4326743,0.4877645,0.4890655,0.48874867,0.48947775,1.2114568,0.0,0.0,0.0,0.0,0.0,0.17359228,0.17352748,0.37412757,0.37505338,0.37541178,0.37557906,0.0,0.48852074,0.48774728,0.48720965,0.48709056,0.47632965,0.44195387,0.48634005,0.48659077,0.48445594,0.48444155,0.0,0.0,0.0,0.0,0.18025234,0.18025877,0.33409968,0.3525069,0.32458687,0.38755298,0.48547482,0.27172816,0.46851212,0.42347118,0.4234539,0.33407918,0.17959672,0.0,0.02915972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4885122,0.4882401,0.4875415,0.48692223,0.4867571,0.42626882,0.4858153,0.4292351,0.17945199,0.05765994,1.2700001,0.0,0.0,0.0,0.0,1
7200,0.0,0.16183904,0.0,0.0,0.0,0.0,1.2691503,0.0,1.2691503,0.0,0.0,0.24885494,0.24818355,0.0,0.33476335,0.398952,0.4464881,0.49290082,0.49392208,0.49367473,0.494279,1.220104,0.0,0.0,0.0,0.0,0.0,0.16197135,0.16191123,0.38779774,0.38878417,0.38916007,0.3893281,0.0,0.49343613,0.49274293,0.4922592,0.4921514,0.48464137,0.46048295,0.49152204,0.49169704,0.483417,0.4834037,0.0,0.0,0.0,0.0,0.17080334,0.17080897,0.34032866,0.26949912,0.42061892,0.4590231,0.49093786,0.33182165,0.47420076,0.4363231,0.43630567,0.34030834,0.17022854,0.0,0.057948127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49348786,0.49327323,0.4927197,0.4922732,0.49184912,0.4906212,0.49125817,0.28375432,0.17003658,0.08187027,1.2700001,0.0,0.0,0.0,0.0,1
